6,20,2
7,1,2
7,2,2
7,3,2
7,4,2
7,5,2
7,6,2
7,7,2
7,8,2
7,9,2
7,10,2
7,11,2
7,12,2
7,13,2
7,14,2
7,15,2
7,16,2
7,17,2
7,18,2
7,19,2
7,20,2
8,1,2
8,2,2
8,3,2
8,4,2
8,5,2
8,6,2
8,7,2
8,8,2
8,9,2
8,10,2
8,11,2
8,12,2
8,13,2
8,14,2
8,15,2
8,16,2
8,17,2
8,18,2
8,19,2
8,20,2
9,1,2
9,2,2
9,3,2
9,4,2
9,5,2
9,6,2
9,7,2
9,8,2
9,9,2
9,10,2
9,11,2
9,12,2
9,13,2
9,14,2
9,15,2
9,16,2
9,17,2
9,18,2
9,19,2
9,20,2
1,1,3
1,2,3
1,3,3
1,4,3
1,5,3
1,6,3
1,7,3
1,8,3
1,9,3
1,10,3
1,11,3
1,12,3
1,13,3
1,14,3
1,15,3
1,16,3
1,17,3
1,18,3
1,19,3
1,20,3
2,1,3
2,2,3
2,3,3
2,4,3
2,5,3
2,6,3
2,7,3
2,8,3
2,9,3
2,10,3
2,11,3
2,12,3
2,13,3
2,14,3
2,15,3
2,16,3
2,17,3
2,18,3
2,19,3
2,20,3
3,1,3
3,2,3
3,3,3
3,4,3
3,5,3
3,6,3
3,7,3
3,8,3
3,9,3
3,10,3
3,11,3
3,12,3
3,13,3
3,14,3
3,15,3
3,16,3
3,17,3
3,18,3
3,19,3
3,20,3
4,1,3
4,2,3
4,3,3
4,4,3
4,5,3
4,6,3
4,7,3
4,8,3
4,9,3
4,10,3
4,11,3
4,12,3
4,13,3
4,14,3
4,15,3
4,16,3
4,17,3
4,18,3
4,19,3
4,20,3
5,1,3
5,2,3
5,3,3
5,4,3
5,5,3
5,6,3
5,7,3
5,8,3
5,9,3
5,10,3
5,11,3
5,12,3
5,13,3
5,14,3
5,15,3
5,16,3
5,17,3
5,18,3
5,19,3
5,20,3
6,1,3
6,2,3
6,3,3
6,4,3
6,5,3
6,6,3
6,7,3
6,8,3
6,9,3
6,10,3
6,11,3
6,12,3
6,13,3
6,14,3
6,15,3
6,16,3
6,17,3
6,18,3
6,19,3
6,20,3
7,1,3
7,2,3
7,3,3
7,4,3
7,5,3
7,6,3
7,7,3
7,8,3
7,9,3
7,10,3
7,11,3
7,12,3
7,13,3
7,14,3
7,15,3
7,16,3
7,17,3
7,18,3
7,19,3
7,20,3
8,1,3
8,2,3
8,3,3
8,4,3
8,5,3
8,6,3
8,7,3
8,8,3
8,9,3
8,10,3
8,11,3
8,12,3
8,13,3
8,14,3
8,15,3
8,16,3
8,17,3
8,18,3
8,19,3
8,20,3
9,1,3
9,2,3
9,3,3
9,4,3
9,5,3
9,6,3
9,7,3
9,8,3
9,9,3
9,10,3
9,11,3
9,12,3
9,13,3
9,14,3
9,15,3
9,16,3
9,17,3
9,18,3
9,19,3
9,20,3
1,21,3
1,1,4
2,21,3
2,1,4
3,21,3
3,1,4
4,21,3
4,1,4
5,21,3
5,1,4
6,21,3
6,1,4
7,21,3
7,1,4
8,21,3
8,1,4
9,21,3
9,1,4
1,22,3
1,2,4
2,22,3
2,2,4
3,22,3
3,2,4
4,22,3
4,2,4
5,22,3
5,2,4
6,22,3
6,2,4
7,22,3
7,2,4
8,22,3
8,2,4
9,22,3
9,2,4
1,23,3
1,3,4
2,23,3
2,3,4
3,23,3
3,3,4
4,23,3
4,3,4
5,23,3
5,3,4
6,23,3
6,3,4
7,23,3
7,3,4
8,23,3
8,3,4
9,23,3
9,3,4
1,24,3
1,4,4
2,24,3
2,4,4
3,24,3
3,4,4
4,24,3
4,4,4
5,24,3
5,4,4
6,24,3
6,4,4
7,24,3
7,4,4
8,24,3
8,4,4
9,24,3
9,4,4
1,25,3
1,5,4
2,25,3
2,5,4
3,25,3
3,5,4
4,25,3
4,5,4
5,25,3
5,5,4
6,25,3
6,5,4
7,25,3
7,5,4
8,25,3
8,5,4
9,25,3
9,5,4
1,26,3
1,6,4
2,26,3
2,6,4
3,26,3
3,6,4
4,26,3
4,6,4
5,26,3
5,6,4
6,26,3
6,6,4
7,26,3
7,6,4
8,26,3
8,6,4
9,26,3
9,6,4
1,27,3
1,7,4
2,27,3
2,7,4
3,27,3
3,7,4
4,27,3
4,7,4
5,27,3
5,7,4
6,27,3
6,7,4
7,27,3
7,7,4
8,27,3
8,7,4
9,27,3
9,7,4
1,28,3
1,8,4
2,28,3
2,8,4
3,28,3
3,8,4
4,28,3
4,8,4
5,28,3
5,8,4
6,28,3
6,8,4
7,28,3
7,8,4
8,28,3
8,8,4
9,28,3
9,8,4
1,29,3
1,9,4
2,29,3
2,9,4
3,29,3
3,9,4
4,29,3
4,9,4
5,29,3
5,9,4
6,29,3
6,9,4
7,29,3
7,9,4
8,29,3
8,9,4
9,29,3
9,9,4
1,30,3
1,10,4
2,30,3
2,10,4
3,30,3
3,10,4
4,30,3
4,10,4
5,30,3
5,10,4
6,30,3
6,10,4
7,30,3
7,10,4
8,30,3
8,10,4
9,30,3
9,10,4
1,31,3
1,11,4
2,31,3
2,11,4
3,31,3
3,11,4
4,31,3
4,11,4
5,31,3
5,11,4
6,31,3
6,11,4
7,31,3
7,11,4
8,31,3
8,11,4
9,31,3
9,11,4
1,32,3
1,12,4
2,32,3
2,12,4
3,32,3
3,12,4
4,32,3
4,12,4
5,32,3
5,12,4
6,32,3
6,12,4
7,32,3
7,12,4
8,32,3
8,12,4
9,32,3
9,12,4
1,33,3
1,13,4
2,33,3
2,13,4
3,33,3
3,13,4
4,33,3
4,13,4
5,33,3
5,13,4
6,33,3
6,13,4
7,33,3
7,13,4
8,33,3
8,13,4
9,33,3
9,13,4
1,34,3
1,14,4
2,34,3
2,14,4
3,34,3
3,14,4
4,34,3
4,14,4
5,34,3
5,14,4
6,34,3
6,14,4
7,34,3
7,14,4
8,34,3
8,14,4
9,34,3
9,14,4
1,35,3
1,15,4
2,35,3
2,15,4
3,35,3
3,15,4
4,35,3
4,15,4
5,35,3
5,15,4
6,35,3
6,15,4
7,35,3
7,15,4
8,35,3
8,15,4
9,35,3
9,15,4
1,36,3
1,16,4
2,36,3
2,16,4
3,36,3
3,16,4
4,36,3
4,16,4
5,36,3
5,16,4
6,36,3
6,16,4
7,36,3
7,16,4
8,36,3
8,16,4
9,36,3
9,16,4
1,37,3
1,17,4
2,37,3
2,17,4
3,37,3
3,17,4
4,37,3
4,17,4
5,37,3
5,17,4
6,37,3
6,17,4
7,37,3
7,17,4
8,37,3
8,17,4
9,37,3
9,17,4
1,38,3
1,18,4
2,38,3
2,18,4
3,38,3
3,18,4
4,38,3
4,18,4
5,38,3
5,18,4
6,38,3
6,18,4
7,38,3
7,18,4
8,38,3
8,18,4
9,38,3
9,18,4
1,19,4
3,39,3
8,19,4
1,20,4
3,40,3
8,20,4
1,21,4
3,41,3
8,21,4
1,22,4
3,42,3
8,22,4
1,23,4
3,43,3
8,23,4
1,24,4
3,44,3
8,24,4
1,25,4
3,45,3
8,25,4
1,26,4
3,46,3
8,26,4
1,27,4
3,47,3
8,27,4
1,28,4
3,48,3
8,28,4
1,29,4
3,49,3
8,29,4
1,30,4
3,50,3
8,30,4
1,31,4
3,51,3
8,31,4
1,32,4
3,52,3
8,32,4
1,33,4
3,53,3
8,33,4
1,34,4
3,54,3
8,34,4
1,35,4
3,55,3
8,35,4
1,36,4
3,56,3
8,36,4
1,37,4
3,57,3
8,37,4
1,38,4
3,58,3
8,38,4
1,39,4
3,59,3
8,39,4
1,40,4
3,60,3
8,40,4
1,41,4
3,61,3
8,41,4
1,42,4
3,62,3
8,42,4
1,43,4
3,63,3
8,43,4
1,44,4
3,64,3
8,44,4
1,45,4
3,65,3
8,45,4
1,46,4
3,66,3
8,46,4
1,47,4
3,67,3
8,47,4
1,48,4
3,68,3
8,48,4
1,49,4
3,69,3
8,49,4
1,50,4
3,70,3
8,50,4
1,51,4
3,71,3
8,51,4
1,52,4
3,72,3
8,52,4
1,53,4
3,73,3
8,53,4
1,54,4
3,74,3
8,54,4
1,55,4
3,75,3
8,55,4
1,56,4
3,76,3
8,56,4
1,57,4
3,77,3
8,57,4
1,58,4
3,78,3
8,58,4
1,59,4
3,79,3
8,59,4
1,60,4
3,80,3
8,60,4
1,61,4
3,81,3
8,61,4
1,62,4
3,82,3
8,62,4
1,63,4
3,83,3
8,63,4
