4,20,2
5,1,2
5,2,2
5,3,2
5,4,2
5,5,2
5,6,2
5,7,2
5,8,2
5,9,2
5,10,2
5,11,2
5,12,2
5,13,2
5,14,2
5,15,2
5,16,2
5,17,2
5,18,2
5,19,2
5,20,2
6,1,2
6,2,2
6,3,2
6,4,2
6,5,2
6,6,2
6,7,2
6,8,2
6,9,2
6,10,2
6,11,2
6,12,2
6,13,2
6,14,2
6,15,2
6,16,2
6,17,2
6,18,2
6,19,2
6,20,2
7,1,2
7,2,2
7,3,2
7,4,2
7,5,2
7,6,2
7,7,2
7,8,2
7,9,2
7,10,2
7,11,2
7,12,2
7,13,2
7,14,2
7,15,2
7,16,2
7,17,2
7,18,2
7,19,2
7,20,2
8,1,2
8,2,2
8,3,2
8,4,2
8,5,2
8,6,2
8,7,2
8,8,2
8,9,2
8,10,2
8,11,2
8,12,2
8,13,2
8,14,2
8,15,2
8,16,2
8,17,2
8,18,2
8,19,2
8,20,2
9,1,2
9,2,2
9,3,2
9,4,2
9,5,2
9,6,2
9,7,2
9,8,2
9,9,2
9,10,2
9,11,2
9,12,2
9,13,2
9,14,2
9,15,2
9,16,2
9,17,2
9,18,2
9,19,2
9,20,2
10,1,2
10,2,2
10,3,2
10,4,2
10,5,2
10,6,2
10,7,2
10,8,2
10,9,2
10,10,2
10,11,2
10,12,2
10,13,2
10,14,2
10,15,2
10,16,2
10,17,2
10,18,2
10,19,2
10,20,2
11,1,2
11,2,2
11,3,2
11,4,2
11,5,2
11,6,2
11,7,2
11,8,2
11,9,2
11,10,2
11,11,2
11,12,2
11,13,2
11,14,2
11,15,2
11,16,2
11,17,2
11,18,2
11,19,2
11,20,2
1,1,3
1,2,3
1,3,3
1,4,3
1,5,3
1,6,3
1,7,3
1,8,3
1,9,3
1,10,3
1,11,3
1,12,3
1,13,3
1,14,3
1,15,3
1,16,3
1,17,3
1,18,3
1,19,3
1,20,3
2,1,3
2,2,3
2,3,3
2,4,3
2,5,3
2,6,3
2,7,3
2,8,3
2,9,3
2,10,3
2,11,3
2,12,3
2,13,3
2,14,3
2,15,3
2,16,3
2,17,3
2,18,3
2,19,3
2,20,3
3,1,3
3,2,3
3,3,3
3,4,3
3,5,3
3,6,3
3,7,3
3,8,3
3,9,3
3,10,3
3,11,3
3,12,3
3,13,3
3,14,3
3,15,3
3,16,3
3,17,3
3,18,3
3,19,3
3,20,3
4,1,3
4,2,3
4,3,3
4,4,3
4,5,3
4,6,3
4,7,3
4,8,3
4,9,3
4,10,3
4,11,3
4,12,3
4,13,3
4,14,3
4,15,3
4,16,3
4,17,3
4,18,3
4,19,3
4,20,3
5,1,3
5,2,3
5,3,3
5,4,3
5,5,3
5,6,3
5,7,3
5,8,3
5,9,3
5,10,3
5,11,3
5,12,3
5,13,3
5,14,3
5,15,3
5,16,3
5,17,3
5,18,3
5,19,3
5,20,3
6,1,3
6,2,3
6,3,3
6,4,3
6,5,3
6,6,3
6,7,3
6,8,3
6,9,3
6,10,3
6,11,3
6,12,3
6,13,3
6,14,3
6,15,3
6,16,3
6,17,3
6,18,3
6,19,3
6,20,3
7,1,3
7,2,3
7,3,3
7,4,3
7,5,3
7,6,3
7,7,3
7,8,3
7,9,3
7,10,3
7,11,3
7,12,3
7,13,3
7,14,3
7,15,3
7,16,3
7,17,3
7,18,3
7,19,3
7,20,3
8,1,3
8,2,3
8,3,3
8,4,3
8,5,3
8,6,3
8,7,3
8,8,3
8,9,3
8,10,3
8,11,3
8,12,3
8,13,3
8,14,3
8,15,3
8,16,3
8,17,3
8,18,3
8,19,3
8,20,3
9,1,3
9,2,3
9,3,3
9,4,3
9,5,3
9,6,3
9,7,3
9,8,3
9,9,3
9,10,3
9,11,3
9,12,3
9,13,3
9,14,3
9,15,3
9,16,3
9,17,3
9,18,3
9,19,3
9,20,3
10,1,3
10,2,3
10,3,3
10,4,3
10,5,3
10,6,3
10,7,3
10,8,3
10,9,3
10,10,3
10,11,3
10,12,3
10,13,3
10,14,3
10,15,3
10,16,3
10,17,3
10,18,3
10,19,3
10,20,3
11,1,3
11,2,3
11,3,3
11,4,3
11,5,3
11,6,3
11,7,3
11,8,3
11,9,3
11,10,3
11,11,3
11,12,3
11,13,3
11,14,3
11,15,3
11,16,3
11,17,3
11,18,3
11,19,3
11,20,3
1,21,1
1,21,3
2,21,3
3,21,2
3,21,3
4,21,2
4,21,3
5,21,2
5,21,3
6,21,2
7,21,1
7,21,2
7,21,3
8,21,2
9,21,2
9,21,3
10,21,2
10,21,3
11,21,2
1,22,3
2,22,3
3,22,2
3,22,3
4,22,2
4,22,3
5,22,2
5,22,3
6,22,2
7,22,1
7,22,2
7,22,3
8,22,2
9,22,2
9,22,3
10,22,2
10,22,3
11,22,2
1,23,3
2,23,3
3,23,2
3,23,3
4,23,2
4,23,3
5,23,2
5,23,3
6,23,2
7,23,1
7,23,2
7,23,3
8,23,2
9,23,2
9,23,3
10,23,2
10,23,3
11,23,2
1,24,3
2,24,3
3,24,2
3,24,3
4,24,2
4,24,3
5,24,2
5,24,3
6,24,2
7,24,1
7,24,2
7,24,3
8,24,2
9,24,2
9,24,3
10,24,2
10,24,3
11,24,2
1,25,3
2,25,3
3,25,2
3,25,3
4,25,2
4,25,3
5,25,2
5,25,3
6,25,2
7,25,1
7,25,2
7,25,3
8,25,2
9,25,2
9,25,3
10,25,2
10,25,3
11,25,2
1,26,3
2,26,3
3,26,2
3,26,3
4,26,2
4,26,3
5,26,2
5,26,3
6,26,2
7,26,1
7,26,2
7,26,3
8,26,2
9,26,2
9,26,3
10,26,2
10,26,3
11,26,2
1,27,3
2,27,3
3,27,2
3,27,3
4,27,2
4,27,3
5,27,2
5,27,3
6,27,2
7,27,1
7,27,2
7,27,3
8,27,2
9,27,2
9,27,3
10,27,2
10,27,3
11,27,2
1,28,3
2,28,3
3,28,2
3,28,3
4,28,2
4,28,3
5,28,2
5,28,3
6,28,2
7,28,1
7,28,2
7,28,3
8,28,2
9,28,2
9,28,3
10,28,2
10,28,3
11,28,2
1,29,3
1,1,4
1,1,5
2,29,3
2,1,4
2,1,5
3,29,2
3,1,4
3,1,5
4,29,3
4,1,4
4,1,5
5,1,4
5,1,5
6,1,4
6,1,5
7,29,2
7,1,4
7,1,5
8,29,2
8,1,4
8,1,5
9,1,4
9,1,5
10,29,2
10,1,4
10,1,5
11,1,4
11,1,5
1,30,3
1,2,4
1,2,5
2,30,3
2,2,4
2,2,5
3,30,2
3,2,4
3,2,5
4,30,3
4,2,4
4,2,5
5,2,4
5,2,5
6,2,4
6,2,5
7,30,2
7,2,4
7,2,5
8,30,2
8,2,4
8,2,5
9,2,4
9,2,5
10,30,2
10,2,4
10,2,5
11,2,4
11,2,5
1,31,3
1,3,4
1,3,5
2,31,3
2,3,4
2,3,5
3,31,2
3,3,4
3,3,5
4,31,3
4,3,4
4,3,5
5,3,4
5,3,5
6,3,4
6,3,5
7,31,2
7,3,4
7,3,5
8,31,2
8,3,4
8,3,5
9,3,4
9,3,5
10,31,2
10,3,4
10,3,5
11,3,4
11,3,5
1,32,3
1,4,4
1,4,5
2,32,3
2,4,4
2,4,5
3,32,2
3,4,4
3,4,5
4,32,3
4,4,4
4,4,5
5,4,4
5,4,5
6,4,4
6,4,5
7,32,2
7,4,4
7,4,5
8,32,2
8,4,4
8,4,5
9,4,4
9,4,5
10,32,2
10,4,4
10,4,5
11,4,4
11,4,5
1,33,3
1,5,4
1,5,5
2,33,3
2,5,4
2,5,5
3,33,2
3,5,4
3,5,5
4,33,3
4,5,4
4,5,5
5,5,4
5,5,5
6,5,4
6,5,5
7,33,2
7,5,4
7,5,5
8,33,2
8,5,4
8,5,5
9,5,4
9,5,5
10,33,2
10,5,4
10,5,5
11,5,4
11,5,5
1,34,3
1,6,4
1,6,5
2,34,3
2,6,4
2,6,5
3,34,2
3,6,4
3,6,5
4,34,3
4,6,4
4,6,5
5,6,4
5,6,5
6,6,4
6,6,5
7,34,2
7,6,4
7,6,5
8,34,2
8,6,4
8,6,5
9,6,4
9,6,5
10,34,2
10,6,4
10,6,5
11,6,4
11,6,5
1,35,3
1,7,4
1,7,5
2,35,3
2,7,4
2,7,5
3,35,2
3,7,4
3,7,5
4,35,3
4,7,4
4,7,5
5,7,4
5,7,5
6,7,4
6,7,5
7,35,2
7,7,4
7,7,5
8,35,2
8,7,4
8,7,5
9,7,4
9,7,5
10,35,2
10,7,4
10,7,5
11,7,4
11,7,5
1,36,3
2,36,3
2,8,4
2,8,5
3,36,2
3,8,4
3,8,5
4,36,3
4,8,4
5,8,4
5,8,5
6,8,4
6,8,5
7,36,2
7,8,5
8,36,2
9,8,5
10,36,2
10,8,4
10,8,5
11,8,4
11,8,5
1,37,3
2,37,3
2,9,4
2,9,5
3,37,2
3,9,4
3,9,5
4,37,3
4,9,4
5,9,4
5,9,5
6,9,4
6,9,5
7,37,2
7,9,5
8,37,2
9,9,5
10,37,2
10,9,4
10,9,5
11,9,4
11,9,5
1,38,3
2,38,3
2,10,4
2,10,5
3,38,2
3,10,4
3,10,5
4,38,3
4,10,4
5,10,4
5,10,5
6,10,4
6,10,5
7,38,2
7,10,5
8,38,2
9,10,5
10,38,2
10,10,4
10,10,5
11,10,4
11,10,5
1,39,3
2,39,3
2,11,4
2,11,5
3,39,2
3,11,4
3,11,5
4,39,3
4,11,4
5,11,4
5,11,5
6,11,4
6,11,5
7,39,2
7,11,5
8,39,2
9,11,5
10,39,2
10,11,4
10,11,5
11,11,4
11,11,5
1,40,3
2,40,3
2,12,4
2,12,5
3,40,2
3,12,4
3,12,5
4,40,3
4,12,4
5,12,4
5,12,5
6,12,4
6,12,5
7,40,2
7,12,5
8,40,2
9,12,5
10,40,2
10,12,4
10,12,5
11,12,4
11,12,5
1,41,3
2,41,3
2,13,4
2,13,5
3,41,2
3,13,4
3,13,5
4,41,3
4,13,4
5,13,4
5,13,5
6,13,4
6,13,5
7,41,2
7,13,5
8,41,2
9,13,5
10,41,2
10,13,4
10,13,5
11,13,4
11,13,5
1,42,3
2,42,3
2,14,4
2,14,5
3,42,2
3,14,4
3,14,5
4,42,3
4,14,4
5,14,4
5,14,5
6,14,4
6,14,5
7,42,2
7,14,5
8,42,2
9,14,5
10,42,2
10,14,4
10,14,5
11,14,4
11,14,5
1,43,3
2,43,3
2,15,4
2,15,5
3,43,2
3,15,4
3,15,5
4,43,3
4,15,4
5,15,4
5,15,5
6,15,4
6,15,5
7,43,2
7,15,5
8,43,2
9,15,5
10,43,2
10,15,4
10,15,5
11,15,4
11,15,5
1,44,3
2,44,3
2,16,4
2,16,5
3,44,2
3,16,4
3,16,5
4,44,3
4,16,4
5,16,4
5,16,5
6,16,4
6,16,5
7,44,2
7,16,5
8,44,2
9,16,5
10,44,2
10,16,4
10,16,5
11,16,4
11,16,5
